node_id,alert_text
28,检测到到节点29的往返延迟 RTT ~179ms
28,设备接口eth0端口3状态 DOWN
29,检测到到节点28的往返延迟 RTT ~219ms
29,检测到到节点28的往返延迟 RTT ~205ms
29,接口 eth1 在端口 27 出现断开
30,RAM 占用 74%，剩余不足
31,设备接口eth2端口26状态 DOWN
32,与邻居节点 35 的链路延迟超过 360ms
33,接口 eth2 在端口 19 出现断开
33,入流量瞬时增长至 86% 带宽利用率
34,CPU 利用率超过 71%，可能存在过载风险
35,设备接口eth1端口33状态 DOWN
36,与邻居节点 73 的链路延迟超过 465ms
36,设备接口eth0端口41状态 DOWN
37,接口 eth1 在端口 14 出现断开
37,接口 eth3 在端口 6 出现断开
37,与邻居节点 73 的链路延迟超过 125ms
38,与邻居节点 33 的链路延迟超过 444ms
38,接口 eth3 在端口 26 出现断开
39,设备接口eth0端口41状态 DOWN
40,设备接口eth2端口19状态 DOWN
41,接口 eth1 在端口 21 出现断开
41,设备接口eth2端口16状态 DOWN
42,与邻居节点 142 的链路延迟超过 343ms
42,接口 eth3 在端口 14 出现断开
43,检测到到节点142的往返延迟 RTT ~207ms
44,设备接口eth3端口41状态 DOWN
45,CPU 利用率超过 71%，可能存在过载风险
45,设备接口eth2端口26状态 DOWN
45,接口 eth1 在端口 9 出现断开
46,检测到到节点142的往返延迟 RTT ~494ms
46,与邻居节点 142 的链路延迟超过 347ms
47,设备接口eth1端口27状态 DOWN
48,接口 eth0 在端口 18 出现断开
48,设备接口eth3端口12状态 DOWN
49,设备接口eth2端口12状态 DOWN
49,接口 eth1 在端口 5 出现断开
49,与邻居节点 129 的链路延迟超过 387ms
50,设备接口eth2端口42状态 DOWN
50,设备接口eth3端口36状态 DOWN
51,检测到到节点50的往返延迟 RTT ~332ms
51,设备接口eth2端口36状态 DOWN
51,与邻居节点 53 的链路延迟超过 110ms
52,设备接口eth0端口37状态 DOWN
52,检测到到节点50的往返延迟 RTT ~432ms
53,接口 eth1 在端口 29 出现断开
53,设备接口eth0端口41状态 DOWN
54,与邻居节点 55 的链路延迟超过 484ms
55,与邻居节点 140 的链路延迟超过 115ms
55,CPU 利用率超过 88%，可能存在过载风险
55,设备接口eth2端口34状态 DOWN
56,与邻居节点 50 的链路延迟超过 481ms
57,与邻居节点 56 的链路延迟超过 246ms
57,接口 eth0 在端口 6 出现断开
57,检测到到节点56的往返延迟 RTT ~480ms
58,接口 eth1 在端口 25 出现断开
58,接口 eth1 在端口 10 出现断开
59,检测到到节点56的往返延迟 RTT ~413ms
59,设备接口eth1端口13状态 DOWN
60,检测到到节点16的往返延迟 RTT ~169ms
60,接口 eth1 在端口 33 出现断开
61,接口 eth0 在端口 15 出现断开
61,检测到到节点81的往返延迟 RTT ~119ms
61,与邻居节点 81 的链路延迟超过 230ms
62,与邻居节点 94 的链路延迟超过 355ms
62,与邻居节点 140 的链路延迟超过 295ms
63,检测到到节点125的往返延迟 RTT ~393ms
63,接口 eth1 在端口 27 出现断开
63,接口 eth1 在端口 40 出现断开
64,与邻居节点 126 的链路延迟超过 155ms
65,设备接口eth0端口46状态 DOWN
65,检测到到节点152的往返延迟 RTT ~415ms
66,设备接口eth3端口32状态 DOWN
66,接口 eth3 在端口 11 出现断开
67,RAM 占用 75%，剩余不足
68,检测到到节点66的往返延迟 RTT ~114ms
69,接口 eth0 在端口 1 出现断开
69,与邻居节点 152 的链路延迟超过 239ms
69,接口 eth0 在端口 17 出现断开
70,与邻居节点 152 的链路延迟超过 382ms
70,接口 eth3 在端口 35 出现断开
71,检测到到节点152的往返延迟 RTT ~217ms
71,设备接口eth3端口44状态 DOWN
71,与邻居节点 152 的链路延迟超过 104ms
72,接口 eth3 在端口 37 出现断开
72,检测到到节点64的往返延迟 RTT ~343ms
72,设备接口eth2端口28状态 DOWN
73,接口 eth1 在端口 1 出现断开
73,检测到到节点36的往返延迟 RTT ~369ms
73,设备接口eth2端口28状态 DOWN
74,接口 eth3 在端口 27 出现断开
75,接口 eth3 在端口 13 出现断开
75,设备接口eth3端口10状态 DOWN
75,接口 eth3 在端口 27 出现断开
76,设备接口eth2端口38状态 DOWN
76,检测到到节点140的往返延迟 RTT ~207ms
76,接口 eth1 在端口 21 出现断开
77,检测到到节点76的往返延迟 RTT ~363ms
77,检测到到节点150的往返延迟 RTT ~220ms
77,与邻居节点 76 的链路延迟超过 166ms
78,设备接口eth1端口15状态 DOWN
78,与邻居节点 94 的链路延迟超过 101ms
78,检测到到节点142的往返延迟 RTT ~305ms
79,接口 eth2 在端口 22 出现断开
80,接口 eth3 在端口 38 出现断开
80,与邻居节点 137 的链路延迟超过 472ms
80,设备接口eth1端口12状态 DOWN
81,检测到到节点68的往返延迟 RTT ~393ms
81,与邻居节点 107 的链路延迟超过 230ms
81,设备接口eth0端口7状态 DOWN
82,与邻居节点 123 的链路延迟超过 365ms
83,与邻居节点 82 的链路延迟超过 393ms
84,与邻居节点 82 的链路延迟超过 331ms
85,接口 eth2 在端口 29 出现断开
85,处理器占用率 76%，需关注性能瓶颈
85,检测到到节点123的往返延迟 RTT ~340ms
86,设备接口eth2端口30状态 DOWN
86,检测到到节点122的往返延迟 RTT ~303ms
87,设备接口eth0端口46状态 DOWN
87,接口 eth1 在端口 12 出现断开
87,与邻居节点 152 的链路延迟超过 338ms
88,检测到到节点152的往返延迟 RTT ~240ms
88,接口 eth3 在端口 25 出现断开
89,接口 eth0 在端口 36 出现断开
90,检测到到节点138的往返延迟 RTT ~125ms
91,接口 eth2 在端口 44 出现断开
91,检测到到节点150的往返延迟 RTT ~369ms
91,接口 eth0 在端口 14 出现断开
92,与邻居节点 51 的链路延迟超过 238ms
93,设备接口eth2端口12状态 DOWN
93,检测到到节点81的往返延迟 RTT ~287ms
93,检测到到节点81的往返延迟 RTT ~325ms
94,检测到到节点78的往返延迟 RTT ~225ms
95,检测到到节点107的往返延迟 RTT ~284ms
95,接口 eth0 在端口 47 出现断开
96,与邻居节点 152 的链路延迟超过 171ms
96,设备接口eth0端口29状态 DOWN
96,与邻居节点 152 的链路延迟超过 403ms
97,检测到到节点10的往返延迟 RTT ~379ms
97,CPU 利用率超过 100%，可能存在过载风险
97,与邻居节点 100 的链路延迟超过 465ms
98,检测到到节点101的往返延迟 RTT ~233ms
98,设备接口eth2端口13状态 DOWN
99,与邻居节点 0 的链路延迟超过 345ms
99,设备接口eth0端口39状态 DOWN
99,接口 eth0 在端口 15 出现断开
100,设备接口eth0端口28状态 DOWN
100,检测到到节点97的往返延迟 RTT ~320ms
100,处理器占用率 100%，需关注性能瓶颈
101,设备接口eth0端口15状态 DOWN
102,接口 eth2 在端口 30 出现断开
102,接口 eth2 在端口 31 出现断开
102,设备接口eth0端口10状态 DOWN
103,检测到到节点152的往返延迟 RTT ~321ms
104,接口 eth0 在端口 25 出现断开
104,设备接口eth2端口38状态 DOWN
105,设备接口eth0端口22状态 DOWN
105,与邻居节点 108 的链路延迟超过 297ms
105,检测到到节点106的往返延迟 RTT ~308ms
106,与邻居节点 105 的链路延迟超过 162ms
106,检测到到节点152的往返延迟 RTT ~488ms
107,设备接口eth2端口33状态 DOWN
107,检测到到节点81的往返延迟 RTT ~459ms
108,与邻居节点 105 的链路延迟超过 423ms
108,检测到到节点105的往返延迟 RTT ~155ms
109,与邻居节点 152 的链路延迟超过 340ms
110,接口 eth1 在端口 13 出现断开
110,检测到到节点152的往返延迟 RTT ~400ms
111,设备接口eth1端口4状态 DOWN
112,检测到到节点111的往返延迟 RTT ~455ms
112,与邻居节点 111 的链路延迟超过 376ms
113,检测到到节点152的往返延迟 RTT ~293ms
113,设备接口eth3端口6状态 DOWN
114,检测到到节点152的往返延迟 RTT ~276ms
114,与邻居节点 152 的链路延迟超过 454ms
114,与邻居节点 152 的链路延迟超过 160ms
115,与邻居节点 62 的链路延迟超过 347ms
115,CPU 利用率超过 79%，可能存在过载风险
116,与邻居节点 142 的链路延迟超过 355ms
116,接口 eth1 在端口 8 出现断开
117,检测到到节点74的往返延迟 RTT ~464ms
117,与邻居节点 118 的链路延迟超过 209ms
118,设备接口eth2端口15状态 DOWN
118,检测到到节点30的往返延迟 RTT ~160ms
119,检测到到节点34的往返延迟 RTT ~271ms
119,与邻居节点 30 的链路延迟超过 195ms
120,接口 eth3 在端口 24 出现断开
120,与邻居节点 73 的链路延迟超过 319ms
121,检测到到节点86的往返延迟 RTT ~441ms
121,接口 eth3 在端口 30 出现断开
122,检测到到节点79的往返延迟 RTT ~442ms
122,与邻居节点 86 的链路延迟超过 359ms
122,设备接口eth2端口24状态 DOWN
123,接口 eth2 在端口 23 出现断开
123,检测到到节点145的往返延迟 RTT ~499ms
124,设备接口eth2端口39状态 DOWN
124,接口 eth2 在端口 24 出现断开
125,接口 eth1 在端口 2 出现断开
125,接口 eth0 在端口 8 出现断开
125,与邻居节点 74 的链路延迟超过 350ms
126,检测到到节点63的往返延迟 RTT ~432ms
126,设备接口eth1端口23状态 DOWN
126,设备接口eth0端口38状态 DOWN
127,与邻居节点 51 的链路延迟超过 463ms
127,与邻居节点 51 的链路延迟超过 412ms
128,接口 eth0 在端口 20 出现断开
128,接口 eth0 在端口 6 出现断开
128,检测到到节点60的往返延迟 RTT ~463ms
129,检测到到节点49的往返延迟 RTT ~469ms
130,接口 eth1 在端口 12 出现断开
131,接口 eth3 在端口 38 出现断开
131,接口 eth3 在端口 45 出现断开
132,检测到到节点15的往返延迟 RTT ~498ms
133,与邻居节点 17 的链路延迟超过 482ms
133,接口 eth2 在端口 1 出现断开
134,接口 eth1 在端口 5 出现断开
134,设备接口eth2端口24状态 DOWN
135,与邻居节点 134 的链路延迟超过 166ms
135,接口 eth2 在端口 23 出现断开
136,检测到到节点135的往返延迟 RTT ~232ms
136,与邻居节点 17 的链路延迟超过 389ms
136,设备接口eth2端口33状态 DOWN
137,与邻居节点 79 的链路延迟超过 486ms
137,与邻居节点 79 的链路延迟超过 303ms
137,与邻居节点 80 的链路延迟超过 163ms
138,设备接口eth3端口43状态 DOWN
138,接口 eth1 在端口 27 出现断开
138,与邻居节点 82 的链路延迟超过 474ms
139,处理器占用率 71%，需关注性能瓶颈
140,接口 eth2 在端口 3 出现断开
140,设备接口eth1端口46状态 DOWN
140,设备接口eth0端口38状态 DOWN
141,与邻居节点 14 的链路延迟超过 251ms
142,与邻居节点 42 的链路延迟超过 162ms
142,内存使用率达 82%，系统将触发垃圾回收
142,检测到到节点78的往返延迟 RTT ~173ms
143,接口 eth2 在端口 18 出现断开
143,入流量瞬时增长至 82% 带宽利用率
144,设备接口eth1端口25状态 DOWN
144,接口 eth1 在端口 20 出现断开
144,入流量瞬时增长至 100% 带宽利用率
145,设备接口eth3端口10状态 DOWN
146,检测到到节点147的往返延迟 RTT ~357ms
146,与邻居节点 147 的链路延迟超过 461ms
147,检测到到节点146的往返延迟 RTT ~268ms
147,接口 eth0 在端口 4 出现断开
147,与邻居节点 146 的链路延迟超过 451ms
148,检测到到节点149的往返延迟 RTT ~226ms
149,设备接口eth2端口34状态 DOWN
149,设备接口eth3端口35状态 DOWN
150,与邻居节点 77 的链路延迟超过 366ms
150,与邻居节点 91 的链路延迟超过 299ms
150,与邻居节点 91 的链路延迟超过 209ms
151,与邻居节点 23 的链路延迟超过 184ms
152,流量负载突增，当前占用 82%
152,与邻居节点 138 的链路延迟超过 271ms
0,设备接口eth3端口42状态 DOWN
1,接口 eth3 在端口 15 出现断开
1,接口 eth3 在端口 33 出现断开
1,接口 eth2 在端口 32 出现断开
2,流量负载突增，当前占用 84%
2,检测到到节点61的往返延迟 RTT ~132ms
3,流量负载突增，当前占用 71%
4,接口 eth1 在端口 36 出现断开
4,检测到到节点5的往返延迟 RTT ~382ms
5,与邻居节点 57 的链路延迟超过 346ms
5,与邻居节点 4 的链路延迟超过 497ms
6,设备接口eth2端口23状态 DOWN
6,接口 eth3 在端口 7 出现断开
7,内存使用率达 82%，系统将触发垃圾回收
7,检测到到节点4的往返延迟 RTT ~407ms
8,检测到到节点50的往返延迟 RTT ~487ms
9,设备接口eth3端口41状态 DOWN
9,与邻居节点 2 的链路延迟超过 408ms
10,接口 eth1 在端口 30 出现断开
10,接口 eth1 在端口 47 出现断开
10,设备接口eth0端口13状态 DOWN
11,检测到到节点5的往返延迟 RTT ~115ms
11,检测到到节点5的往返延迟 RTT ~237ms
11,设备接口eth1端口1状态 DOWN
12,接口 eth3 在端口 13 出现断开
12,设备接口eth0端口25状态 DOWN
13,CPU 利用率超过 75%，可能存在过载风险
13,检测到到节点14的往返延迟 RTT ~169ms
13,设备接口eth0端口1状态 DOWN
14,设备接口eth2端口28状态 DOWN
14,内存使用率达 75%，系统将触发垃圾回收
15,接口 eth1 在端口 44 出现断开
15,接口 eth1 在端口 10 出现断开
15,RAM 占用 96%，剩余不足
16,CPU 利用率超过 87%，可能存在过载风险
17,检测到到节点16的往返延迟 RTT ~391ms
17,检测到到节点58的往返延迟 RTT ~220ms
18,接口 eth1 在端口 12 出现断开
18,设备接口eth1端口42状态 DOWN
19,检测到到节点20的往返延迟 RTT ~491ms
19,检测到到节点20的往返延迟 RTT ~129ms
20,设备接口eth1端口41状态 DOWN
20,设备接口eth1端口18状态 DOWN
21,与邻居节点 20 的链路延迟超过 321ms
21,检测到到节点22的往返延迟 RTT ~208ms
21,检测到到节点20的往返延迟 RTT ~457ms
22,接口 eth0 在端口 9 出现断开
22,与邻居节点 23 的链路延迟超过 341ms
23,检测到到节点22的往返延迟 RTT ~162ms
23,接口 eth3 在端口 28 出现断开
24,检测到到节点25的往返延迟 RTT ~242ms
25,与邻居节点 24 的链路延迟超过 393ms
25,接口 eth2 在端口 14 出现断开
26,设备接口eth2端口40状态 DOWN
27,与邻居节点 9 的链路延迟超过 319ms
27,与邻居节点 9 的链路延迟超过 125ms
28,与邻居节点 67 的链路延迟超过 490ms
28,接口 eth0 在端口 43 出现断开
29,设备接口eth3端口14状态 DOWN
29,设备接口eth1端口22状态 DOWN
29,与邻居节点 13 的链路延迟超过 405ms
30,入流量瞬时增长至 85% 带宽利用率
30,与邻居节点 45 的链路延迟超过 250ms
31,接口 eth0 在端口 48 出现断开
32,检测到到节点59的往返延迟 RTT ~231ms
32,与邻居节点 59 的链路延迟超过 404ms
32,接口 eth2 在端口 9 出现断开
33,与邻居节点 45 的链路延迟超过 370ms
34,设备接口eth2端口11状态 DOWN
34,与邻居节点 3 的链路延迟超过 108ms
34,处理器占用率 96%，需关注性能瓶颈
35,入流量瞬时增长至 98% 带宽利用率
36,与邻居节点 37 的链路延迟超过 355ms
36,接口 eth0 在端口 25 出现断开
37,流量负载突增，当前占用 72%
37,设备接口eth1端口14状态 DOWN
37,与邻居节点 1 的链路延迟超过 328ms
38,设备接口eth3端口36状态 DOWN
38,CPU 利用率超过 81%，可能存在过载风险
38,接口 eth3 在端口 23 出现断开
39,与邻居节点 40 的链路延迟超过 478ms
40,检测到到节点41的往返延迟 RTT ~369ms
40,设备接口eth3端口18状态 DOWN
41,设备接口eth2端口3状态 DOWN
41,检测到到节点38的往返延迟 RTT ~102ms
41,设备接口eth2端口33状态 DOWN
42,与邻居节点 33 的链路延迟超过 448ms
42,接口 eth1 在端口 13 出现断开
43,RAM 占用 99%，剩余不足
43,设备接口eth1端口34状态 DOWN
43,设备接口eth0端口26状态 DOWN
44,内存使用率达 76%，系统将触发垃圾回收
44,接口 eth3 在端口 19 出现断开
44,与邻居节点 31 的链路延迟超过 322ms
45,设备接口eth0端口11状态 DOWN
46,与邻居节点 43 的链路延迟超过 390ms
46,检测到到节点9的往返延迟 RTT ~490ms
46,入流量瞬时增长至 97% 带宽利用率
47,检测到到节点18的往返延迟 RTT ~189ms
47,与邻居节点 20 的链路延迟超过 146ms
47,入流量瞬时增长至 93% 带宽利用率
48,检测到到节点8的往返延迟 RTT ~169ms
